V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,target
0.856,0.586,0.703,0.135,0.179,-0.826,1.011,0.8690000000000001,0.892,0.042,1.169,-1.505,0.183,0.682,-0.759,-0.284,0.71,0.696,0.439,1.251,1.099,-1.835,0.133,-0.672,1.545,0.53,0.23199999999999998,0.435,0.40399999999999997,0.027999999999999997,-0.134,0.6729999999999999,0.359,0.419,0.16,-0.943,0.971,-0.512,1.005
0.632,0.386,1.0,0.005,0.069,-1.057,1.018,0.825,0.509,0.042,1.8330000000000002,-2.164,0.355,0.741,-0.809,-0.012,0.878,0.696,0.447,1.077,0.698,-1.899,0.314,-0.6509999999999999,1.545,0.326,0.018000000000000002,0.335,0.40399999999999997,0.077,0.43,0.44799999999999995,0.209,0.419,0.16,-0.943,1.9080000000000001,-1.416,0.816
0.336,0.095,1.209,-0.085,-0.66,-0.47700000000000004,1.125,0.841,0.32,0.042,1.7080000000000002,-0.256,-0.32899999999999996,-0.45,-0.59,-0.207,1.005,0.696,0.439,1.2819999999999998,0.33799999999999997,-0.542,0.314,-0.647,1.545,0.406,0.109,0.34299999999999997,0.40299999999999997,-0.049,0.059000000000000004,0.11199999999999999,0.07200000000000001,0.419,0.16,-0.943,2.0469999999999997,-1.446,0.439
-0.008,-0.005,0.336,-0.161,-0.267,-0.336,1.021,0.8490000000000001,0.06,0.042,0.6859999999999999,-0.27399999999999997,-0.121,0.04,-0.598,-0.47100000000000003,1.137,0.696,0.446,1.03,0.1,-0.997,0.314,-0.655,1.544,0.521,0.272,0.222,0.402,-0.711,0.196,0.198,0.27399999999999997,0.419,0.16,-0.943,1.3769999999999998,0.289,0.121
0.5529999999999999,0.387,0.8959999999999999,-0.192,-0.312,-0.375,0.978,0.789,0.606,0.042,0.415,-0.163,-0.258,-0.071,-0.7390000000000001,-0.603,0.7140000000000001,0.43,0.428,1.288,0.1,-0.8,0.133,-0.655,1.545,0.527,0.377,0.389,0.40299999999999997,-0.478,0.124,0.34,0.369,0.419,0.16,-0.943,0.377,-0.875,0.455
0.66,0.674,0.6659999999999999,-0.192,0.16899999999999998,-0.439,0.938,0.789,0.937,0.042,0.5429999999999999,-0.46299999999999997,-0.091,0.337,-0.82,-0.496,0.81,0.43,0.44299999999999995,1.251,0.07,-1.181,0.133,-0.6629999999999999,1.347,0.5760000000000001,0.188,0.485,0.402,-0.235,0.513,0.48200000000000004,0.8009999999999999,0.419,0.16,-0.943,0.5660000000000001,-0.359,0.38
0.7979999999999999,0.722,0.6459999999999999,-0.081,0.063,-0.42100000000000004,0.9690000000000001,0.768,0.997,0.042,0.9259999999999999,-0.36200000000000004,0.212,-0.579,-0.871,-0.496,0.903,0.43,0.436,1.2209999999999999,0.467,-0.555,0.133,-0.657,1.347,0.648,-0.21,0.48,0.4,-0.057999999999999996,0.958,0.797,0.10800000000000001,0.419,0.16,-0.943,0.7170000000000001,-0.10800000000000001,0.509
0.8140000000000001,0.525,0.563,0.017,0.322,0.063,0.953,0.7809999999999999,1.0270000000000001,0.042,1.521,0.595,0.35,-0.85,-1.036,-0.077,0.893,0.43,-0.9940000000000001,1.33,0.642,-0.297,0.133,-0.413,1.258,0.687,0.07,0.474,0.4,-0.040999999999999995,-2.011,0.797,-1.724,-2.262,-1.851,-0.289,1.023,0.24600000000000002,0.586
0.672,0.14800000000000002,0.637,0.11900000000000001,0.14800000000000002,-0.853,0.851,0.787,0.7509999999999999,0.042,0.93,-1.272,0.648,0.33,-1.0070000000000001,0.24600000000000002,0.667,0.43,0.435,1.125,0.579,-1.285,0.133,0.344,1.258,0.636,0.083,0.457,0.401,0.312,-0.145,0.604,-0.065,0.027000000000000003,-0.379,-0.289,0.8640000000000001,-0.517,0.5379999999999999
0.9279999999999999,0.85,0.8690000000000001,0.381,0.381,-0.6759999999999999,0.937,0.75,1.265,0.042,0.9620000000000001,-0.742,0.711,0.10099999999999999,-1.0979999999999999,0.40700000000000003,0.718,0.43,0.446,1.492,0.705,-1.011,0.51,0.344,1.258,0.693,0.043,0.539,0.39799999999999996,0.5770000000000001,-0.371,0.604,-0.115,0.419,-0.852,0.364,0.86,-0.46799999999999997,0.754
1.097,0.9059999999999999,0.838,0.58,0.47700000000000004,-0.85,0.9590000000000001,0.75,1.4069999999999998,0.042,1.147,-1.469,0.723,0.122,-0.9109999999999999,0.759,0.97,0.43,0.444,1.589,1.082,-1.202,0.51,0.33,0.4,0.6920000000000001,-0.35,0.591,0.402,0.62,-0.152,0.973,0.195,0.419,0.61,0.364,1.072,-0.376,0.982
1.1059999999999999,1.021,0.993,0.7240000000000001,0.552,-0.847,1.053,0.79,1.4240000000000002,0.042,1.666,-1.401,1.089,-0.03,-0.9359999999999999,0.759,1.146,0.43,0.428,1.062,1.495,-1.036,0.133,0.33299999999999996,0.153,0.648,-0.451,0.596,0.4,0.8320000000000001,-0.033,1.0959999999999999,1.605,0.419,0.61,0.364,1.386,-0.608,1.369
1.232,0.981,0.934,0.679,0.615,-1.2919999999999998,1.1059999999999999,0.841,1.4169999999999998,0.042,2.245,-2.596,1.169,-0.122,-0.9259999999999999,1.072,1.1840000000000002,0.784,0.436,2.016,1.495,-1.052,0.133,0.33899999999999997,-0.025,0.5710000000000001,-0.7170000000000001,0.5820000000000001,0.402,0.973,1.729,1.088,1.359,0.419,0.61,0.364,2.1590000000000003,-0.585,1.2890000000000001
1.068,0.5329999999999999,1.3030000000000002,0.775,0.366,-1.268,1.216,0.866,0.809,0.042,2.11,-2.09,1.119,0.013999999999999999,-0.903,1.09,1.395,0.961,0.44299999999999995,1.281,1.605,-1.0590000000000002,0.133,0.292,0.04,0.601,-0.35100000000000003,0.37799999999999995,0.401,0.772,-0.193,0.7759999999999999,-0.37,0.419,0.61,0.364,2.221,-1.6440000000000001,1.075
0.769,0.33899999999999997,1.475,0.851,0.018000000000000002,-0.625,1.287,0.943,0.525,0.042,1.774,-0.485,0.267,-0.8759999999999999,-1.21,1.09,1.439,0.961,0.42700000000000005,1.4669999999999999,1.4769999999999999,-0.16699999999999998,0.314,0.331,0.968,0.713,-0.391,0.385,0.40399999999999997,0.335,0.713,0.5329999999999999,0.036000000000000004,0.419,0.61,0.364,1.6740000000000002,-0.8190000000000001,1.031
0.483,0.006,1.715,0.857,-0.374,-0.618,1.263,0.943,0.244,0.042,1.4869999999999999,-0.545,0.054000000000000006,-0.621,-1.0979999999999999,0.262,1.3119999999999998,0.961,0.442,1.413,1.046,-0.335,0.314,0.342,1.12,0.662,-0.214,0.275,0.402,0.004,0.6920000000000001,0.306,0.435,0.419,0.61,0.364,1.297,-1.381,0.789
0.441,-0.02,1.34,0.852,-0.502,-0.713,1.218,0.95,0.478,0.042,1.082,-1.136,-0.325,0.72,-1.09,0.262,1.2329999999999999,0.961,0.42200000000000004,1.276,0.93,-1.682,0.133,0.33899999999999997,1.258,0.657,0.053,0.35,0.4,-0.43700000000000006,0.098,0.192,0.535,0.419,0.61,0.364,1.166,-1.568,0.424
-0.46799999999999997,-0.146,1.181,0.845,-1.344,-0.24600000000000002,1.253,0.9390000000000001,0.196,0.042,0.741,-0.009000000000000001,-1.093,0.126,-0.945,-0.379,1.2329999999999999,0.607,0.44299999999999995,1.122,0.309,-0.951,0.133,0.341,1.6869999999999998,0.767,0.223,0.345,0.4,-0.486,0.42100000000000004,-0.195,1.136,0.419,0.61,0.364,0.794,-0.6940000000000001,0.21100000000000002
-0.563,-0.255,1.48,0.8340000000000001,-1.3840000000000001,-0.273,1.2919999999999998,0.934,0.495,0.042,0.608,0.14,-1.222,0.015,-0.9159999999999999,-1.1059999999999999,1.1340000000000001,0.43,0.442,0.9179999999999999,0.152,-0.818,0.133,0.342,1.689,0.9129999999999999,0.38,0.326,0.402,-1.0270000000000001,0.244,0.069,0.825,0.419,0.61,0.364,0.512,-1.6669999999999998,0.128
-1.065,-0.145,1.268,0.6729999999999999,-1.7109999999999999,-0.042,1.3019999999999998,0.961,0.512,0.042,0.642,0.402,-1.7730000000000001,0.22,-0.87,-1.1059999999999999,1.14,0.43,-0.5670000000000001,0.78,-0.069,-0.9079999999999999,0.133,-0.655,1.6880000000000002,1.143,0.775,0.424,0.401,-1.3940000000000001,0.115,0.055,0.672,-0.212,-0.065,-0.943,0.715,-1.01,-0.177
-1.06,-0.121,0.42100000000000004,0.5820000000000001,-0.56,-0.099,1.258,0.961,0.141,0.042,0.631,0.318,-0.8759999999999999,-0.392,-0.664,-1.469,0.965,0.43,-0.564,0.873,-0.389,-0.495,0.133,-0.65,1.6880000000000002,1.3230000000000002,0.5820000000000001,0.24,0.4,-1.3619999999999999,0.504,0.486,0.929,-0.212,-0.065,-0.943,0.722,0.537,-0.235
-0.309,0.08900000000000001,0.574,0.5579999999999999,0.033,-0.442,1.085,0.9690000000000001,0.22899999999999998,0.042,0.611,-0.36,-0.27,-0.235,-0.894,-1.212,0.602,0.43,0.442,0.73,-0.28600000000000003,-0.733,0.133,-0.195,1.26,0.996,0.43200000000000005,0.38799999999999996,0.401,-1.268,0.265,0.415,1.13,-0.212,0.132,-0.6659999999999999,0.6890000000000001,-0.434,0.226
0.557,0.191,1.016,0.537,-0.4,-0.49200000000000005,1.052,0.9209999999999999,0.8109999999999999,0.042,0.7,-0.319,-0.298,-0.94,-1.097,-1.084,0.602,0.43,0.434,0.8029999999999999,-0.22899999999999998,-0.19699999999999998,0.133,-0.19399999999999998,0.972,0.745,0.185,0.349,0.4,-0.816,0.637,0.423,0.382,-0.212,0.132,-0.6659999999999999,0.43200000000000005,-1.416,0.609
0.539,0.213,1.148,0.58,-0.273,-0.746,1.031,0.897,0.612,0.042,0.9590000000000001,-1.192,-0.395,0.449,-0.897,-0.6970000000000001,0.787,0.43,0.43200000000000005,0.799,-0.21600000000000003,-1.4,0.133,-0.19899999999999998,1.037,0.584,0.763,0.33,1.26,-0.732,-0.046,0.29100000000000004,-0.18100000000000002,0.419,0.498,-0.349,1.162,-1.4169999999999998,0.295
-0.22399999999999998,0.011000000000000001,0.943,0.579,-0.899,0.055,1.113,0.877,0.37799999999999995,0.042,0.792,0.6779999999999999,-0.7959999999999999,-1.416,-0.768,-0.684,1.033,0.43,0.436,1.2409999999999999,-0.344,0.14800000000000002,0.133,-0.19899999999999998,1.167,0.7609999999999999,0.29100000000000004,0.307,1.258,-0.9390000000000001,0.614,0.12,-0.249,0.419,0.498,-0.349,0.68,-0.085,-0.07200000000000001
0.132,0.053,0.672,0.608,-0.409,-0.096,0.968,0.877,0.42,0.042,0.188,0.14300000000000002,-0.386,0.496,-0.946,-0.9570000000000001,0.708,0.43,0.431,0.621,-0.455,-1.454,0.133,-0.207,1.401,0.807,0.5870000000000001,0.358,1.255,-1.046,0.14400000000000002,0.073,0.813,0.419,0.498,-0.349,0.348,-0.986,-0.159
-0.114,0.026000000000000002,0.4,0.983,-0.033,-0.185,0.9670000000000001,0.8440000000000001,0.20800000000000002,0.042,0.19,0.282,-0.55,-0.263,-1.045,-0.9570000000000001,0.821,0.165,0.444,1.4080000000000001,-0.087,-0.731,0.133,-0.204,1.401,0.9540000000000001,0.314,0.293,1.258,-1.0090000000000001,0.29600000000000004,0.046,1.058,0.419,0.498,-0.349,0.09699999999999999,0.2,-0.131
0.40700000000000003,0.091,1.057,0.94,-0.354,-0.5329999999999999,0.927,0.836,0.516,0.042,0.445,0.282,-0.45799999999999996,-0.978,-1.097,-1.01,0.6509999999999999,0.165,0.23800000000000002,1.4680000000000002,0.036000000000000004,-0.193,0.209,-0.195,1.401,0.873,-0.225,0.3,1.2570000000000001,-0.9259999999999999,0.061,0.387,1.4769999999999999,-1.072,-1.021,-0.349,0.319,-1.308,0.21899999999999997
0.38299999999999995,0.121,0.695,0.797,-0.396,-0.08,0.8959999999999999,0.833,0.278,0.042,0.835,0.282,-0.402,0.653,-0.877,-0.898,0.722,0.165,0.43700000000000006,1.581,0.155,-1.7619999999999998,0.314,-0.207,1.401,0.775,0.125,0.37200000000000005,1.256,-0.8690000000000001,0.013000000000000001,0.273,0.314,1.05,0.61,-0.349,0.843,-0.593,0.40299999999999997
0.253,0.045,0.863,0.6829999999999999,-0.6459999999999999,-0.265,0.948,0.835,0.5,0.042,1.406,0.282,-0.669,0.408,-1.189,-0.777,0.877,0.165,0.445,0.919,0.124,-1.46,-0.063,-0.21899999999999997,1.401,0.687,-0.026000000000000002,0.39399999999999996,1.2570000000000001,-0.755,-0.28300000000000003,0.159,-0.304,1.05,0.61,-0.349,1.268,-0.862,0.508
0.095,-0.013000000000000001,1.197,0.509,-0.598,-0.545,1.028,0.835,0.377,0.042,1.413,0.282,-0.78,0.16,-1.264,-0.77,0.877,0.165,0.44799999999999995,1.082,0.062,-1.0190000000000001,-0.063,-0.204,1.401,0.71,0.098,0.331,1.254,-0.973,-0.292,0.085,-0.366,0.419,0.61,-0.349,1.5630000000000002,-1.197,0.2
0.14300000000000002,0.341,0.932,0.25,-0.249,-0.375,1.087,0.899,0.638,0.042,0.64,0.282,-0.41,-0.5,-1.275,-0.91,0.8909999999999999,0.43,0.799,1.8619999999999999,-0.052000000000000005,-0.591,0.133,-0.193,1.401,0.813,-0.626,0.433,1.25,-0.9309999999999999,0.41,0.314,0.65,0.82,0.723,-0.349,1.0170000000000001,-0.898,0.304
0.41,0.205,1.2570000000000001,0.024,-0.002,-1.386,1.092,0.922,0.597,0.042,0.787,0.282,-0.11199999999999999,0.41,-1.258,-0.91,0.8759999999999999,0.43,0.794,1.704,-0.23800000000000002,-1.3940000000000001,0.209,-0.193,1.401,0.7979999999999999,-0.42200000000000004,0.295,1.254,-0.889,-0.532,0.386,-0.193,0.82,0.723,-0.349,0.603,-1.6380000000000001,0.6859999999999999
0.48,0.21899999999999997,1.082,-0.14,-0.212,-0.8079999999999999,1.087,0.934,0.361,0.042,0.865,0.282,-0.086,0.021,-0.885,-0.469,0.9420000000000001,0.43,0.521,1.3559999999999999,-0.21100000000000002,-1.113,0.314,-0.19699999999999998,1.401,0.7090000000000001,-0.505,0.348,1.252,-0.601,0.642,0.13699999999999998,-0.004,0.706,0.5539999999999999,-0.349,1.147,-0.8640000000000001,0.485
0.622,0.20600000000000002,0.889,-0.21100000000000002,-0.18100000000000002,-0.748,1.047,0.917,0.74,0.042,0.9009999999999999,0.282,0.059000000000000004,-0.39799999999999996,-1.133,-0.408,0.9420000000000001,0.43,0.177,1.5590000000000002,-0.184,-0.674,0.314,0.031,1.401,0.636,-0.674,0.40299999999999997,0.40399999999999997,-0.5329999999999999,0.997,0.265,0.34700000000000003,0.271,0.11599999999999999,-0.2,0.88,-0.6679999999999999,0.397
1.026,0.341,0.774,-0.342,0.254,-0.84,0.965,0.917,0.9640000000000001,0.042,0.47200000000000003,0.282,0.17,0.804,-1.092,-0.365,0.9079999999999999,0.43,0.341,1.607,0.124,-2.0869999999999997,0.314,0.066,1.138,0.5589999999999999,-0.405,0.45899999999999996,0.4,-0.484,0.44,0.42,0.371,0.19,0.385,-0.151,0.613,-0.826,0.705
0.735,0.005,1.0979999999999999,-0.375,-0.183,-1.054,1.084,0.89,0.541,0.042,0.919,0.282,-0.026000000000000002,0.29,-1.091,-0.001,0.903,0.43,0.436,1.411,0.124,-1.402,0.133,0.233,1.111,0.611,-0.29,0.384,0.4,-0.349,0.23199999999999998,0.168,0.489,-0.212,-0.23399999999999999,0.18600000000000003,0.802,-1.216,0.53
0.653,-0.33,1.9409999999999998,-0.43799999999999994,-0.8059999999999999,-1.121,1.195,0.925,0.005,0.042,1.094,0.282,-0.187,0.369,-0.885,-0.222,0.995,0.43,0.44299999999999995,1.3330000000000002,0.162,-1.507,0.133,0.303,1.311,0.8059999999999999,-0.284,0.17600000000000002,0.888,-0.573,0.445,0.114,0.63,-0.212,-0.23399999999999999,0.18600000000000003,0.9309999999999999,-2.222,0.281
-1.167,-0.8590000000000001,1.733,-0.586,-1.5819999999999999,-0.077,1.34,0.943,-0.042,0.042,0.9079999999999999,0.282,-1.49,-0.8220000000000001,-1.136,-0.295,0.995,0.43,-0.5660000000000001,1.3519999999999999,-0.397,-0.45299999999999996,0.133,-1.105,1.6869999999999998,1.032,-0.267,0.252,0.711,-1.245,0.5770000000000001,-0.6679999999999999,0.551,-0.212,-1.246,-0.507,1.097,-1.368,-0.45399999999999996
-1.91,-0.419,0.344,-0.7190000000000001,-2.255,-0.146,1.127,0.995,-0.1,0.042,0.33799999999999997,0.282,-1.097,-0.9540000000000001,-1.239,-1.4169999999999998,1.103,0.43,-0.44299999999999995,1.83,-0.841,-0.284,0.133,-1.079,1.6880000000000002,1.37,-0.205,0.20800000000000002,0.71,-1.7280000000000002,0.47100000000000003,-0.185,-0.192,-0.212,-1.415,-0.586,0.6659999999999999,0.836,-0.6779999999999999
-0.22,-0.172,0.889,-0.736,-0.6629999999999999,-0.836,1.001,0.995,0.449,0.042,-0.028999999999999998,0.282,-0.406,-0.359,-0.978,-1.444,0.664,0.43,0.43700000000000006,1.4480000000000002,-0.841,-0.8079999999999999,0.133,-0.201,1.6880000000000002,1.291,-0.155,0.278,0.7120000000000001,-1.729,0.604,0.096,0.4,0.419,-0.402,-0.943,-0.204,-1.706,0.147
0.192,-0.129,1.2890000000000001,-0.758,-0.804,-1.052,1.033,0.903,0.606,0.042,0.527,0.282,-0.608,0.52,-0.9790000000000001,-1.0590000000000002,0.7120000000000001,0.165,0.431,1.584,-0.455,-1.6030000000000002,-0.063,-0.204,1.6880000000000002,1.094,0.214,0.262,0.71,-1.208,0.028999999999999998,0.003,0.698,0.419,-0.23399999999999999,-0.893,0.42100000000000004,-1.9469999999999998,0.193
-0.606,-0.5870000000000001,1.5430000000000001,-0.7959999999999999,-1.599,-0.053,1.163,0.909,0.086,0.042,0.7090000000000001,0.282,-1.18,-0.5479999999999999,-1.058,-1.082,0.8079999999999999,0.165,-0.573,0.9990000000000001,-0.5529999999999999,-0.581,0.019,-0.99,1.6880000000000002,1.056,0.24100000000000002,0.20600000000000002,0.711,-1.271,0.018000000000000002,-0.373,-0.017,0.209,0.42700000000000005,-0.49700000000000005,0.899,-1.3659999999999999,-0.244
-0.33799999999999997,0.42,1.047,-0.917,-1.2570000000000001,-0.17600000000000002,1.205,0.912,0.945,0.042,0.165,0.282,-1.4080000000000001,-0.997,-1.1059999999999999,-1.167,0.899,0.165,0.429,1.235,-0.768,-0.31,0.133,-0.6509999999999999,1.6869999999999998,1.242,-0.048,0.483,0.711,-1.52,-0.013000000000000001,0.141,0.27699999999999997,-0.212,-0.121,-1.067,0.28800000000000003,-0.8690000000000001,0.235
0.185,0.301,0.774,-0.89,-0.361,-0.228,1.079,0.9390000000000001,0.691,0.042,0.418,0.282,-0.536,0.023,-1.023,-1.3359999999999999,0.88,0.165,-0.21899999999999997,0.977,-0.319,-1.272,-0.063,-0.586,1.396,1.275,0.355,0.413,0.71,-1.359,0.293,0.49200000000000005,0.155,-0.212,-0.131,-1.24,0.591,-0.581,0.13699999999999998
0.425,0.053,1.285,-0.9129999999999999,-0.271,-0.6,1.126,0.9390000000000001,0.478,0.042,0.9840000000000001,0.282,-0.564,0.258,-0.7829999999999999,-0.943,0.853,0.165,0.08199999999999999,0.878,-0.319,-1.351,-0.063,-0.19699999999999998,1.396,1.169,0.595,0.38,0.7120000000000001,-0.953,-0.22899999999999998,0.214,-0.247,-0.441,-0.402,-0.6459999999999999,0.7240000000000001,-1.3259999999999998,0.315
0.363,0.045,1.44,-0.9129999999999999,-1.053,-0.069,1.224,0.9279999999999999,0.547,0.042,0.775,0.29600000000000004,-0.951,-0.643,-0.816,-0.877,1.068,0.165,0.54,0.778,-0.359,-0.491,-0.063,-0.2,1.2590000000000001,1.08,0.513,0.32,-0.455,-0.925,-0.37799999999999995,0.003,-0.242,-0.182,-0.009000000000000001,-0.5720000000000001,0.6659999999999999,-1.359,0.294
0.44,0.375,0.758,-0.795,-0.266,-0.124,1.186,0.948,0.7609999999999999,0.042,0.8220000000000001,0.163,-0.544,-0.46799999999999997,-0.857,-0.8809999999999999,1.046,0.342,0.528,0.513,-0.22699999999999998,-0.57,-0.063,-0.203,1.2590000000000001,1.043,0.49,0.424,-0.44799999999999995,-1.06,0.6559999999999999,0.39399999999999996,-0.321,0.266,0.273,-0.349,0.925,-0.55,0.162
0.7070000000000001,0.496,0.914,-0.795,-0.031,-0.466,1.105,0.958,0.973,0.065,0.7340000000000001,-0.6459999999999999,-0.405,0.035,-0.82,-0.9009999999999999,0.992,0.43,0.591,0.331,-0.092,-1.226,-0.063,-0.19699999999999998,1.001,0.919,0.677,0.488,-0.44,-1.06,0.306,0.5760000000000001,0.248,0.534,0.273,-0.349,0.7290000000000001,-1.001,0.603
0.863,0.32299999999999995,1.09,-0.715,-0.012,-0.331,1.133,0.9390000000000001,0.8290000000000001,0.042,1.084,-0.218,-0.289,-0.521,-0.792,-0.449,1.103,0.43,0.7040000000000001,0.5870000000000001,-0.092,-0.631,-0.063,-0.17300000000000001,0.743,0.8390000000000001,0.5820000000000001,0.48,-0.461,-0.498,1.062,0.41200000000000003,0.784,0.648,0.441,-0.349,1.001,-0.929,0.836
0.428,-0.057,1.8630000000000002,-0.6659999999999999,-0.019,-0.982,1.1840000000000002,0.9390000000000001,0.451,0.042,1.311,-1.574,-0.408,0.045,-1.038,-0.40700000000000003,1.103,0.43,0.254,0.794,-0.068,-1.107,-0.063,0.6920000000000001,0.537,0.8490000000000001,0.8190000000000001,0.263,-0.461,-0.327,0.29,0.379,0.293,0.508,0.35700000000000004,0.631,1.345,-2.052,0.483
-0.318,-0.402,1.865,-0.764,-1.143,-0.13699999999999998,1.3119999999999998,0.976,0.21899999999999997,0.688,0.9890000000000001,0.205,-1.285,-0.857,-0.804,-0.42700000000000005,1.173,0.43,0.26,0.519,-0.45399999999999996,-0.38799999999999996,-0.063,0.289,0.537,0.941,0.9440000000000001,0.17800000000000002,-0.462,-0.7979999999999999,1.032,-0.17300000000000001,1.078,0.381,0.048,0.72,1.013,-2.1719999999999997,0.06
-1.2309999999999999,0.28800000000000003,1.112,-0.8859999999999999,-1.984,-0.11800000000000001,1.291,1.001,0.7979999999999999,0.904,0.287,0.127,-1.7380000000000002,-0.639,-0.852,-1.03,1.18,0.43,0.25,0.35100000000000003,-0.9570000000000001,-0.532,-0.063,0.248,0.503,1.13,1.033,0.493,-0.46299999999999997,-1.43,1.5830000000000002,0.235,1.262,0.19,-0.065,0.324,0.466,-0.9079999999999999,-0.159
-0.409,0.42100000000000004,0.584,-0.9129999999999999,-1.496,-0.002,1.2830000000000001,1.013,1.005,0.904,0.139,0.235,-1.47,-0.965,-0.888,-1.331,1.178,0.43,0.249,0.693,-0.97,-0.315,-0.063,0.22699999999999998,0.259,1.365,0.695,0.523,-0.46,-1.416,0.675,0.455,0.91,0.19,-0.065,0.252,-0.053,0.042,0.068
-0.102,0.22399999999999998,1.432,-1.06,-1.032,-0.6990000000000001,1.308,1.057,0.77,0.904,0.41,-0.846,-1.1840000000000002,-0.488,-0.927,-1.486,1.1179999999999999,0.165,0.07400000000000001,0.8340000000000001,-0.865,-0.677,-0.063,0.251,-0.036000000000000004,1.433,0.402,0.31,3.8089999999999997,-1.1840000000000002,1.04,0.5870000000000001,0.65,0.142,-0.11199999999999999,0.245,0.054000000000000006,-1.722,0.092
-0.424,-0.043,0.883,-1.06,-1.393,-0.14400000000000002,1.3259999999999998,1.057,0.725,0.904,0.316,-0.098,-1.278,-0.57,-0.9209999999999999,-1.4869999999999999,1.1,0.165,0.07200000000000001,1.272,-0.835,-0.575,-0.063,0.245,-0.302,1.496,0.17,0.441,3.819,-1.3559999999999999,0.9490000000000001,0.133,1.166,0.075,-0.177,0.245,0.36700000000000005,-0.201,0.12
0.049,-0.126,1.212,-1.06,-1.0270000000000001,-0.35600000000000004,1.3319999999999999,1.1320000000000001,0.585,0.904,0.484,-0.368,-0.9490000000000001,-0.927,-0.987,-1.4869999999999999,1.129,0.165,0.07200000000000001,1.155,-0.835,-0.35100000000000003,-0.259,0.247,-0.301,1.456,-0.127,0.374,-0.45399999999999996,-1.197,1.765,0.3,0.737,-0.04,-0.29,0.245,0.34700000000000003,-0.826,0.113
0.5589999999999999,0.161,0.693,-1.006,-0.5720000000000001,-0.371,1.29,1.139,1.023,0.904,0.442,-0.593,-0.988,-0.139,-0.857,-1.258,1.129,0.165,0.07200000000000001,1.182,-0.597,-1.103,-0.177,0.26,-0.305,1.3840000000000001,-0.126,0.485,-0.44299999999999995,-1.145,1.374,0.218,0.909,-0.04,-0.29,0.245,0.503,-0.42,0.469
0.327,-0.043,1.24,-0.992,-0.8320000000000001,-0.434,1.37,1.1420000000000001,0.518,0.904,0.863,-0.37799999999999995,-0.67,-0.5720000000000001,-0.7140000000000001,-0.9790000000000001,1.163,0.165,0.38299999999999995,1.358,-0.508,-0.57,-0.063,0.245,-0.303,1.198,-0.204,0.309,-0.442,-0.7979999999999999,1.837,0.27399999999999997,0.473,-0.04,-0.29,0.245,0.888,-0.968,0.355
0.45,-0.057999999999999996,1.054,-0.9179999999999999,-0.818,-0.48700000000000004,1.419,1.166,0.66,0.904,0.865,-0.764,-0.7340000000000001,0.302,-0.706,-0.8859999999999999,1.172,0.165,0.06,0.997,-0.444,-1.423,-0.063,0.24600000000000002,-0.303,1.085,-0.067,0.379,-0.446,-0.7979999999999999,0.026000000000000002,0.069,0.877,0.19399999999999998,0.004,0.245,0.9570000000000001,-0.951,0.231
-0.215,0.161,0.47100000000000003,-0.8690000000000001,-0.638,0.040999999999999995,1.4569999999999999,1.166,0.28600000000000003,0.904,0.7390000000000001,0.494,-0.544,-1.268,-0.706,-0.966,1.146,0.165,0.073,1.7,-0.40700000000000003,-0.086,-0.063,0.239,-0.341,1.104,-0.531,0.312,-0.444,-0.9990000000000001,1.395,0.069,0.545,-0.04,-0.177,0.245,0.9129999999999999,0.36,0.083
0.46399999999999997,0.47700000000000004,0.529,-0.845,-0.22699999999999998,-0.141,1.314,1.208,0.645,0.904,0.726,0.051,-0.151,-0.6,-0.733,-0.982,0.889,0.165,0.201,1.028,-0.43799999999999994,-0.581,-0.063,0.247,-0.62,0.912,-0.26,0.424,-0.435,-1.124,0.851,0.363,0.573,-0.04,-0.29,0.245,0.7090000000000001,-0.066,0.368
0.539,0.305,1.054,-0.847,-0.161,-0.5479999999999999,1.281,1.172,0.515,0.904,0.905,-0.71,0.22399999999999998,0.057,-0.912,-0.982,0.8640000000000001,0.165,0.247,1.157,-0.015,-1.1,-0.145,0.24100000000000002,-0.621,0.8270000000000001,0.042,0.377,-0.461,-0.626,0.772,0.514,0.332,0.075,-0.23399999999999999,0.245,0.898,-1.099,0.465
0.57,0.40299999999999997,0.8490000000000001,-0.659,-0.152,-0.195,1.3019999999999998,1.155,0.631,0.904,1.172,-0.021,-0.05,-0.348,-0.903,-0.496,1.01,0.165,0.252,0.883,0.024,-0.745,-0.259,0.243,-0.621,0.807,0.049,0.42200000000000004,-0.455,-0.377,1.788,0.36700000000000005,0.708,0.161,-0.191,0.245,1.141,-0.435,0.45
0.669,0.45399999999999996,0.6859999999999999,-0.645,-0.011000000000000001,-0.344,1.258,1.1440000000000001,0.7170000000000001,0.904,0.968,-0.272,-0.006,-0.69,-0.8109999999999999,-0.336,1.01,0.43,0.253,1.4240000000000002,0.142,-0.59,0.133,0.242,-0.621,0.736,-0.24100000000000002,0.45,-0.452,-0.335,1.6669999999999998,0.551,1.6440000000000001,0.19,-0.177,0.245,0.9590000000000001,-0.5329999999999999,0.799
