V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
0.25418216,0.25497159,0.33098592,0.19990644,0.42968645,0.24035942,0.12919178,0.12776342,0.24261208,0.09088992,0.64742379,0.37269772,0.39312196,0.46715447,0.97626172,0.68283220,0.20719294,0.40098893,0.60251776,0.46587246,0.35267793,0.56507548,0.67108753,0.20985499,0.53862490,0.59935088,0.24608556,0.25897559,0.72136223,0.70755473,0.43996665,0.20401423,0.39578164,0.60225922,0.49621174,0.24441950,0.64567933,0.55173454
0.31536555,0.27840909,0.36091549,0.20380477,0.41421074,0.24822164,0.12254675,0.12776342,0.28672337,0.09088992,0.57701646,0.36511376,0.37957044,0.56308943,0.96369439,0.71026742,0.20753223,0.43748528,0.60039885,0.49334268,0.36956836,0.44369645,0.67108753,0.20891515,0.53835944,0.59745763,0.24472938,0.32695069,0.72136223,0.71329418,0.41106170,0.21671748,0.31777295,0.60225922,0.49621174,0.24441950,0.60285496,0.45610860
0.29925651,0.25241477,0.39676697,0.19288944,0.34867447,0.29951329,0.14062741,0.12015504,0.30488684,0.09088992,0.64243323,0.44073673,0.33175658,0.55902439,0.95651307,0.70832756,0.22528840,0.43748528,0.60164527,0.44274702,0.37837448,0.46899225,0.67108753,0.20945220,0.53862490,0.60737468,0.24978424,0.26567736,0.72206586,0.73064602,0.27904391,0.21265244,0.40214020,0.60225922,0.48863522,0.24441950,0.62426714,0.47209653
0.23636927,0.22926136,0.27512804,0.18103852,0.39254474,0.45189068,0.13475506,0.12101637,0.21363702,0.09088992,0.64607499,0.65135428,0.36793659,0.46780488,0.96648713,0.69904392,0.24304456,0.43748528,0.60114670,0.47302032,0.34300563,0.57058344,0.67108753,0.21092911,0.53862490,0.61034980,0.23203058,0.28338918,0.72164368,0.70328350,0.39577543,0.21201728,0.41532258,0.60225922,0.48863522,0.24441950,0.67830742,0.72473605
0.32016729,0.24502841,0.33322663,0.18197412,0.45686987,0.20217147,0.12208314,0.12173414,0.22574600,0.09088992,0.61195036,0.30379198,0.41268218,0.54276423,0.95092759,0.68920604,0.20538340,0.43748528,0.60226848,0.49908900,0.34329436,0.48653611,0.67108753,0.20972073,0.53862490,0.61386585,0.20330415,0.24269986,0.72150296,0.73918847,0.38243469,0.24898374,0.37034739,0.60225922,0.48863522,0.24441950,0.61814938,0.51689291
0.32636307,0.20454545,0.31065941,0.18041478,0.44422016,0.25945339,0.12903724,0.11383864,0.25025227,0.09088992,0.59657405,0.36619718,0.42239836,0.45056911,0.94454419,0.71719551,0.21929428,0.43748528,0.60089742,0.54169587,0.35556518,0.56058752,0.61332154,0.21052632,0.50172551,0.60421926,0.17987918,0.26567736,0.72094005,0.75106781,0.40286270,0.19931402,0.35406328,0.60225922,0.48863522,0.24441950,0.61113943,0.58974359
0.44857497,0.23096591,0.31978233,0.18244191,0.55860584,0.10408087,0.11528357,0.11383864,0.25717169,0.09088992,0.61316428,0.21538462,0.49322424,0.64195122,0.94075404,0.73714840,0.21590138,0.43748528,0.68278699,0.53300631,0.39497618,0.36291310,0.61332154,0.34398496,0.38863817,0.60196538,0.18197510,0.22067975,0.72164368,0.77802990,0.36923291,0.23081809,0.37515509,0.67617915,0.55753106,0.32585110,0.62503186,0.50814480
0.44687113,0.17656250,0.35419334,0.17277405,0.52900013,0.15911644,0.12625560,0.10795291,0.23929653,0.09088992,0.66873483,0.25287107,0.43710049,0.62910569,0.95751047,0.78578357,0.21748473,0.43748528,0.68141593,0.47932726,0.39858525,0.38596491,0.67108753,0.34277658,0.38863817,0.59123693,0.17556405,0.22020105,0.35448916,0.78697277,0.33838243,0.16145833,0.41439206,0.68182719,0.56440044,0.32585110,0.65957176,0.49607843
0.36400248,0.16136364,0.35563380,0.17277405,0.50141300,0.15087982,0.13552774,0.10967557,0.19922157,0.09088992,0.65147019,0.23835320,0.43569420,0.58016260,0.95431877,0.78578357,0.22596698,0.43748528,0.64626698,0.47063770,0.39021221,0.41799266,0.67108753,0.20972073,0.38598354,0.58772088,0.16274196,0.22163715,0.35477062,0.77415910,0.41731518,0.13262195,0.47921836,0.66428855,0.56440044,0.36662926,0.68455264,0.47134238
0.42270756,0.24261364,0.29849552,0.17402152,0.55497241,0.16810183,0.12857364,0.11096756,0.20340205,0.09088992,0.68181818,0.22383532,0.48772692,0.59658537,0.95391981,0.78259665,0.22834200,0.43748528,0.64689019,0.50525578,0.40060632,0.38759690,0.67108753,0.20931794,0.38598354,0.58095925,0.17618050,0.20536142,0.35533352,0.77282435,0.38702057,0.16006098,0.43641439,0.65338882,0.55682392,0.32585110,0.68111139,0.58763198
0.50820942,0.29943182,0.43405890,0.17698425,0.51917642,0.07637589,0.14325452,0.11283376,0.33155543,0.09088992,0.57202590,0.15406284,0.36269496,0.82260163,0.96848195,0.78536788,0.21228229,0.43748528,0.70322822,0.37981780,0.45257687,0.23051816,0.67108753,0.34304511,0.35492434,0.58168049,0.28911355,0.31833413,0.35533352,0.78937533,0.31475820,0.19334350,0.44215261,0.70451843,0.60228306,0.30552438,0.61394341,0.30542986
0.37871747,0.25568182,0.45678617,0.17869952,0.39779303,0.10146013,0.17570700,0.11283376,0.31944645,0.09088992,0.65821419,0.18504875,0.31667093,0.69577236,0.96249751,0.78744631,0.27629496,0.43748528,0.61784869,0.44372810,0.47134402,0.33904529,0.67108753,0.27322771,0.34908415,0.62179950,0.29009986,0.29439923,0.35519279,0.75226909,0.36839911,0.22903963,0.44122208,0.66854935,0.59046368,0.32585110,0.68200357,0.38205128
0.29832714,0.26789773,0.33450704,0.18010292,0.40425246,0.31486335,0.17524339,0.13077806,0.27360530,0.09088992,0.76207176,0.42145179,0.35898747,0.64585366,0.94514263,0.72440072,0.30027143,0.56251472,0.61074411,0.36355992,0.47278764,0.39392085,0.61332154,0.20931794,0.34802230,0.65236206,0.34360745,0.31115366,0.72178441,0.73344901,0.26612007,0.23234248,0.45936725,0.61930242,0.52278008,0.32585110,0.77593678,0.64509804
0.29259603,0.25142045,0.32186300,0.16404179,0.45754273,0.07899663,0.15407201,0.13077806,0.26956898,0.09088992,0.64796331,0.18374865,0.38621836,0.66552846,0.95810892,0.71400859,0.28737842,0.45820579,0.63642029,0.40462509,0.47827342,0.37168503,0.61332154,0.21092911,0.34802230,0.65317346,0.29762052,0.29966491,0.72009569,0.73291511,0.24986103,0.23323171,0.41594293,0.63446294,0.57581574,0.27833895,0.64211063,0.57481146
0.24457869,0.23210227,0.38748399,0.15390613,0.38810389,0.21677274,0.15283573,0.13077806,0.23641344,0.09088992,0.57674670,0.34127844,0.37918691,0.55138211,0.96908039,0.71400859,0.26181859,0.43748528,0.62395613,0.43013315,0.45560849,0.46899225,0.61332154,0.21106337,0.34802230,0.64505950,0.26581186,0.25083772,0.72136223,0.75026695,0.30155642,0.23437500,0.39578164,0.64110186,0.61369835,0.24441950,0.60234514,0.44434389
0.23017348,0.25028409,0.25720230,0.15390613,0.42295788,0.57431674,0.14201824,0.12962963,0.26351449,0.09088992,0.62746156,0.76013001,0.37330606,0.44065041,0.96967884,0.70971318,0.25740783,0.43748528,0.62520254,0.49292221,0.43207738,0.58731130,0.61332154,0.20918367,0.34802230,0.63956004,0.23042781,0.32120632,0.72164368,0.72303791,0.35047248,0.20668191,0.31839330,0.63069758,0.54550965,0.24441950,0.63076727,0.74600302
0.32698265,0.23252841,0.34234955,0.14642133,0.46925044,0.13552976,0.14155463,0.12962963,0.24535102,0.09088992,0.63892636,0.25633803,0.43569420,0.49902439,0.98523838,0.72592490,0.23558019,0.43748528,0.62457933,0.48100911,0.43583081,0.50917993,0.61332154,0.20985499,0.34802230,0.62720880,0.21661941,0.22977501,0.72164368,0.76561666,0.20358533,0.25025407,0.36600496,0.62504954,0.54550965,0.24441950,0.63076727,0.49577677
0.32930607,0.26093750,0.27464789,0.14642133,0.45579330,0.20965930,0.13444599,0.12675854,0.22070059,0.09088992,0.62854060,0.27562297,0.42687292,0.48878049,0.97785757,0.72592490,0.23173490,0.43748528,0.62694753,0.58192011,0.43583081,0.51366789,0.67108753,0.21039205,0.34802230,0.61043996,0.18567378,0.27716611,0.72094005,0.76561666,0.28126737,0.19270833,0.38725186,0.62504954,0.54550965,0.24441950,0.66721897,0.68310709
0.50991326,0.30454545,0.28809219,0.16279432,0.62454582,0.09359790,0.11327461,0.12245191,0.24217962,0.09088992,0.64202859,0.17313109,0.55331117,0.57105691,0.95950529,0.76264376,0.22822891,0.43748528,0.68652624,0.57435179,0.48751263,0.43186455,0.67108753,0.34358217,0.34802230,0.59376127,0.17013932,0.21876496,0.72051787,0.79418046,0.11145081,0.24275915,0.44680521,0.65150614,0.59662592,0.40740741,0.68735661,0.57767722
0.47661090,0.20056818,0.33658771,0.16653672,0.58646212,0.10520404,0.11281100,0.11943727,0.16347124,0.09088992,0.65902347,0.17399783,0.55100997,0.65349593,0.96349491,0.80684495,0.19068084,0.43748528,0.71681416,0.48002803,0.48549155,0.30824153,0.67108753,0.34183673,0.34802230,0.56680490,0.21082481,0.17137386,0.72136223,0.83182061,0.14938855,0.19474085,0.41904467,0.70451843,0.64774220,0.40740741,0.69041550,0.51930618
0.41093556,0.26818182,0.46254802,0.17620458,0.44004845,0.09509547,0.14727245,0.11355154,0.30445438,0.09088992,0.58349069,0.20130011,0.36205574,0.62162602,0.96429284,0.81557434,0.20380005,0.43748528,0.71644023,0.53258584,0.48881190,0.39392085,0.67108753,0.34250806,0.34828776,0.57753336,0.17346813,0.34418382,0.72094005,0.78777363,0.14049472,0.15459858,0.39624690,0.70451843,0.64774220,0.40740741,0.59023706,0.31417798
0.30498761,0.23607955,0.42765685,0.18587245,0.36589961,0.15537252,0.17400711,0.11355154,0.26870405,0.09088992,0.65241435,0.25807151,0.30682690,0.58894309,0.96429284,0.78966329,0.25921737,0.43748528,0.71594167,0.52557814,0.48361484,0.42696858,0.67108753,0.34344791,0.34802230,0.60457988,0.15781038,0.27190043,0.72037715,0.70902296,0.33727071,0.18305386,0.40725806,0.71591359,0.65915749,0.40740741,0.71985725,0.42941176
0.24659232,0.15994318,0.38012164,0.18166225,0.33292962,0.18232872,0.17987946,0.12891186,0.19201384,0.09088992,0.62530348,0.30249187,0.32395807,0.51349593,0.97346898,0.72855757,0.26837819,0.43748528,0.62433005,0.44120533,0.45690775,0.50183599,0.77777778,0.21052632,0.34802230,0.64127299,0.14696092,0.20105314,0.35420771,0.70902296,0.38771540,0.16234756,0.41966501,0.67043203,0.57955349,0.32585110,0.64644405,0.49049774
0.22057001,0.22315341,0.32138284,0.18135038,0.38447046,0.19318607,0.16566219,0.13149584,0.20426697,0.09088992,0.60115997,0.30812568,0.36116083,0.45479675,0.98843008,0.70818900,0.24508030,0.43748528,0.62507790,0.49642607,0.42428180,0.55507956,0.70910698,0.21119764,0.49694717,0.63829787,0.13635803,0.23168980,0.35491134,0.63467699,0.44677599,0.16539634,0.39190447,0.67043203,0.49439337,0.32585110,0.63930665,0.56953243
0.21995043,0.19204545,0.32682458,0.18322158,0.40331046,0.10932235,0.14387266,0.13336204,0.19691509,0.09088992,0.60399245,0.20021668,0.39900281,0.63739837,0.98124875,0.67354857,0.23501470,0.43748528,0.62395613,0.45269797,0.39584236,0.38820889,0.61332154,0.21133190,0.38863817,0.62179950,0.20515350,0.19291527,0.35462989,0.67258409,0.41801001,0.17848069,0.43517370,0.62504954,0.49439337,0.24441950,0.61993372,0.53469080
0.22738538,0.23068182,0.24199744,0.15156713,0.41057731,0.34930738,0.12980992,0.12862475,0.20484359,0.09088992,0.58564877,0.50400867,0.40411659,0.44130081,0.98823060,0.68518775,0.20945487,0.43748528,0.62333292,0.43335669,0.36047351,0.58955528,0.67108753,0.21052632,0.38624900,0.60052290,0.19923561,0.26807085,0.35505207,0.69687667,0.42259589,0.15980691,0.43393300,0.62504954,0.48863522,0.24441950,0.60642366,0.73212670
0.30049566,0.24687500,0.22103073,0.15187900,0.46494415,0.42568326,0.10956575,0.12862475,0.23295373,0.09088992,0.57081198,0.54907909,0.45627717,0.47544715,0.99082386,0.68615768,0.20187740,0.43748528,0.62383148,0.46671338,0.35368847,0.55732354,0.67108753,0.21012352,0.38598354,0.60088352,0.22796203,0.29870752,0.35519279,0.70168179,0.40605892,0.21404980,0.41811414,0.62504954,0.48863522,0.24441950,0.59954117,0.73634992
0.42750929,0.27201705,0.26328425,0.15219086,0.54501413,0.19543242,0.10168444,0.11441286,0.23064725,0.09088992,0.64216347,0.30899242,0.51546919,0.47268293,0.97426691,0.74837190,0.19486542,0.43748528,0.62520254,0.43742116,0.40277176,0.56976744,0.77777778,0.21106337,0.38598354,0.57554995,0.24374306,0.22307324,0.34815649,0.79431393,0.36423013,0.22116362,0.40694789,0.62504954,0.51611274,0.24441950,0.64096355,0.61538462
0.42022924,0.24772727,0.30937900,0.14938406,0.53249899,0.14751030,0.09797558,0.10895780,0.21709673,0.09088992,0.68964122,0.23575298,0.49846587,0.57902439,0.98384201,0.76486075,0.18412124,0.56251472,0.62545183,0.45690259,0.40537029,0.45002040,0.73327439,0.21133190,0.38598354,0.55256040,0.28442855,0.21637147,0.72122150,0.80138815,0.26306281,0.21455793,0.30691687,0.62504954,0.53985251,0.24441950,0.67563089,0.53046757
0.27896530,0.22500000,0.28553137,0.14938406,0.46602072,0.40584051,0.09704837,0.10508183,0.18192302,0.09088992,0.63461020,0.56381365,0.46880593,0.50178862,0.97785757,0.79769988,0.18412124,0.56251472,0.62545183,0.45998598,0.38804677,0.54324765,0.67108753,0.20972073,0.38598354,0.56752614,0.28590803,0.23312590,0.72122150,0.81139883,0.17718177,0.18559451,0.29869727,0.62504954,0.54550965,0.24441950,0.65154219,0.66923077
0.28175341,0.26008523,0.27736876,0.15219086,0.48203472,0.36465743,0.08731263,0.09804766,0.20844746,0.09088992,0.58362557,0.55471289,0.46522628,0.38178862,0.99720726,0.76486075,0.18061525,0.56251472,0.62557647,0.47638402,0.40060632,0.67809058,0.67108753,0.20972073,0.38598354,0.57744320,0.23819504,0.24844423,0.72164368,0.78163374,0.27682046,0.21976626,0.33157568,0.62504954,0.54550965,0.24441950,0.58322712,0.72337858
0.43959108,0.31136364,0.25704225,0.16996725,0.57098641,0.14376638,0.06845928,0.09804766,0.25212628,0.09088992,0.58578365,0.23575298,0.52825364,0.57382114,0.99301815,0.77760842,0.16919249,0.56251472,0.62445469,0.46082691,0.43424282,0.44532844,0.67108753,0.20972073,0.38598354,0.57131266,0.22549624,0.23456199,0.72150296,0.78990924,0.02612563,0.25851118,0.23061414,0.62504954,0.54550965,0.24441950,0.55149121,0.56591252
0.42890335,0.24403409,0.36059539,0.19912677,0.50746871,0.02545863,0.08159481,0.09000861,0.21781750,0.09088992,0.57688158,0.06392199,0.49271286,1.00000000,0.98902853,0.78010254,0.18095454,0.56251472,0.99837966,0.40826910,0.47018912,0.11260710,0.67108753,0.20770677,0.38598354,0.56148576,0.36468993,0.22833892,0.72178441,0.81073145,0.99527515,0.21227134,0.95983251,0.62504954,0.54550965,0.24441950,0.65154219,0.33604827
0.43262082,0.39204545,0.44590269,0.22501169,0.52698156,0.09659304,0.14989955,0.10465116,0.37653164,0.09088992,0.71135689,0.17118093,0.39759652,0.79674797,0.98623579,0.79700707,0.26860439,0.56251472,0.43126013,0.42718991,0.55218709,0.28824969,0.67108753,0.20810956,0.38598354,0.58708979,0.30662064,0.31594064,0.72164368,0.74452750,0.07073374,0.26714939,0.38306452,0.59284582,0.53843823,0.24441950,0.57481519,0.43288084
0.29739777,0.32528409,0.39084507,0.23015749,0.33535190,0.48259079,0.17879771,0.10594315,0.33688915,0.09088992,0.84165093,0.62968581,0.33942726,0.53186992,0.99142230,0.71123736,0.28873558,0.68754415,0.54518260,0.45395936,0.52187094,0.52590779,0.67108753,0.20918367,0.38598354,0.60827624,0.22919492,0.28578267,0.72178441,0.65870262,0.26320178,0.26714939,0.07459677,0.54548157,0.51712294,0.24441950,0.81939842,0.59562594
0.25526642,0.25482955,0.27048656,0.21815063,0.39685103,0.38562336,0.15855355,0.12991674,0.24636010,0.09088992,0.65713515,0.58418202,0.35706980,0.41821138,1.00000000,0.64389636,0.28873558,0.68754415,0.62507790,0.51002102,0.45026707,0.65136679,0.77777778,0.21039205,0.38598354,0.61909484,0.21057823,0.30445189,0.72079932,0.66097170,0.37048360,0.23602642,0.36678040,0.58521601,0.50005051,0.24441950,0.70698445,0.74072398
0.36942379,0.31832386,0.25288092,0.22579136,0.51621585,0.13028828,0.12795549,0.12991674,0.25991062,0.09088992,0.57984893,0.20173348,0.45269752,0.53203252,0.97666068,0.64375779,0.23467541,0.68754415,0.65873115,0.53244569,0.41634185,0.48327213,0.77777778,0.28276047,0.38731086,0.61233321,0.14794723,0.28147439,0.72164368,0.66097170,0.33782657,0.26918191,0.38368486,0.63495838,0.58531165,0.28881407,0.61840428,0.67873303
0.61013011,0.45156250,0.40749040,0.25089662,0.63100525,0.08873081,0.12069232,0.12431812,0.26783912,0.09088992,0.56312382,0.18006501,0.50588085,0.76504065,0.96189906,0.72204517,0.21216919,0.68754415,0.65873115,0.50763840,0.54727876,0.28824969,0.77777778,0.28114930,0.38731086,0.59024522,0.22007151,0.33269507,0.72108078,0.76428190,0.24735964,0.22306911,0.27993176,0.64486722,0.60228306,0.28881407,0.53364772,0.25279035
0.46251549,0.42883523,0.46574904,0.27771714,0.38285560,0.09659304,0.15469016,0.12431812,0.42540003,0.09088992,0.76018344,0.20173348,0.32945538,0.60536585,0.89307800,0.72841901,0.28025334,0.68754415,0.63642029,0.53034338,0.56214812,0.43206854,0.73327439,0.28262621,0.38571808,0.59538406,0.17272839,0.32599330,0.72079932,0.72530699,0.34116176,0.28086890,0.31761787,0.63634562,0.59096878,0.33333333,0.72916136,0.40633484
0.27416357,0.22301136,0.38156210,0.27771714,0.32956533,0.13627855,0.15438108,0.12431812,0.22776416,0.09088992,0.70070138,0.20845070,0.31884429,0.78113821,0.89287852,0.72758764,0.27855689,0.68754415,0.61435872,0.42088297,0.50772340,0.29436965,0.67108753,0.28141783,0.38598354,0.62252074,0.24349649,0.22881762,0.72065860,0.68593166,0.22456921,0.20045732,0.18191687,0.63545382,0.58995858,0.33333333,0.74165180,0.52051282
0.22800496,0.16505682,0.41709347,0.29175113,0.29995963,0.07450393,0.16828929,0.13278783,0.23035894,0.09088992,0.61289452,0.15341278,0.31692662,0.88715447,0.86754438,0.66481918,0.27539018,0.68754415,0.62320828,0.43181500,0.48476974,0.21562627,0.77777778,0.28208915,0.38598354,0.65560765,0.27086672,0.22115845,0.72065860,0.62827015,0.39355197,0.20045732,0.26473325,0.61266350,0.54924740,0.33333333,0.64631659,0.42579186
0.30127014,0.24346591,0.43645967,0.30765632,0.32270219,0.14788469,0.19919641,0.13278783,0.28888569,0.09088992,0.57850013,0.25612134,0.27192534,0.69056911,0.89507281,0.66481918,0.30434291,0.56251472,0.80780257,0.49334268,0.52591309,0.38249694,0.77777778,0.21079484,0.38598354,0.67823657,0.19652324,0.26232647,0.72094005,0.56206620,0.36673152,0.19245427,0.33514268,0.58521601,0.48863522,0.25427111,0.47132297,0.47104072
0.22413259,0.17073864,0.28793214,0.31529705,0.25541650,0.27742419,0.19641477,0.14843526,0.20527606,0.09088992,0.71648233,0.38006501,0.29736640,0.61073171,0.88310393,0.59359845,0.28183669,0.65622793,0.62408077,0.48493343,0.49704057,0.44614443,0.77777778,0.21133190,0.38598354,0.69148936,0.16323511,0.24557204,0.72037715,0.52923118,0.11728738,0.16501524,0.13849256,0.81252477,0.77280533,0.25427111,0.64861076,0.60995475
0.18711276,0.15312500,0.37227913,0.31950725,0.31368591,0.15312617,0.18791531,0.15259833,0.17298544,0.09088992,0.62934988,0.26348862,0.33392994,0.59934959,0.89826451,0.56505473,0.25096132,0.68754415,0.62445469,0.51086195,0.49270969,0.46042432,0.77777778,0.20958647,0.38598354,0.68003967,0.15041302,0.20488272,0.72051787,0.56687133,0.13173986,0.16285569,0.11740074,0.81252477,0.77280533,0.24441950,0.65791486,0.45776772
0.20089839,0.19957386,0.27608835,0.31810385,0.34033105,0.29839012,0.16473497,0.15259833,0.20700591,0.09088992,0.62435932,0.39263272,0.34978266,0.49252033,0.91801317,0.57863378,0.23919928,0.81257358,0.62395613,0.51142256,0.46744622,0.53121175,0.77777778,0.20998926,0.38624900,0.66516408,0.10072741,0.24988033,0.49704475,0.57367859,0.48971651,0.14799289,0.42524814,0.62504954,0.54550965,0.24441950,0.63267907,0.67300151
0.23714374,0.19744318,0.30841869,0.32309372,0.37303189,0.07824785,0.13506413,0.14714327,0.18192302,0.09088992,0.57445374,0.14236186,0.34518026,0.49333333,0.90983443,0.58542331,0.22370504,0.81257358,0.62619968,0.57967765,0.44651364,0.48266014,0.77777778,0.20784103,0.38624900,0.64073206,0.00616447,0.21685017,0.35378553,0.66083823,0.46942746,0.18788110,0.53768610,0.62504954,0.54550965,0.24441950,0.64032628,0.49215686
0.66031599,0.63963068,0.47423175,0.35396850,0.57932983,0.11681018,0.14170916,0.14714327,0.46201528,0.09088992,0.59967629,0.19198267,0.54257223,0.51056911,0.92060642,0.65290287,0.25910428,0.74994113,0.12563879,0.53510862,0.69120832,0.48000816,0.77777778,0.20797530,0.38731086,0.62432384,0.01800025,0.53470560,0.35406699,0.63400961,0.47887715,0.24568089,0.49472705,0.45838288,0.47540156,0.24441950,0.49706857,0.17737557
0.47986369,0.45525568,0.43261844,0.37813816,0.42093931,0.02358667,0.15360841,0.13838645,0.37263947,0.09088992,0.84664149,0.06305525,0.42457172,0.52146341,0.91980850,0.63031731,0.31135490,0.76030139,0.21139225,0.56580238,0.70463404,0.47735618,0.77777778,0.20810956,0.95911866,0.63946989,0.04043891,0.35854476,0.35392626,0.54511479,0.49471929,0.32050305,0.54450993,0.33333333,0.25709668,0.24441950,0.89332144,0.33891403
0.50557621,0.47968750,0.49903969,0.50194917,0.40331046,0.34406589,0.19193324,0.15001436,0.48219692,0.09088992,0.84933909,0.49555796,0.37816415,0.47512195,0.90704169,0.58417625,0.37864736,0.81257358,0.12501558,0.47175893,0.64385737,0.57160343,0.77777778,0.20797530,0.95938413,0.64938695,0.17087905,0.39444710,0.35448916,0.49719701,0.50639244,0.42403455,0.53815136,0.56252477,0.56258208,0.24441950,0.69232730,0.50558069
0.60223048,0.63181818,0.58306658,0.52424762,0.46373301,0.12916511,0.20738680,0.15001436,0.56162606,0.09088992,0.71351497,0.25308776,0.43569420,0.50959350,0.88888889,0.52611889,0.37525447,0.81257358,0.12414309,0.45199720,0.69395121,0.52121583,0.77777778,0.20998926,0.95938413,0.65867292,0.17457773,0.60698899,0.35406699,0.49652963,0.46498054,0.38185976,0.43300248,0.56252477,0.56258208,0.24441950,0.74802447,0.18838612
0.44144981,0.46647727,0.53777209,0.52424762,0.38595075,0.16847623,0.21681348,0.16580534,0.46057374,0.09088992,0.89803075,0.27973998,0.32012273,0.67804878,0.91302613,0.51156990,0.40217145,0.81257358,0.54368690,0.45718290,0.60285838,0.41309670,0.83554377,0.21039205,0.95938413,0.67363866,0.29207249,0.48013404,0.72051787,0.49265884,0.40314063,0.40510671,0.43222705,0.33521601,0.30689969,0.24441950,0.95781290,0.33831071
0.38956010,0.35596591,0.52416773,0.50647123,0.30345848,0.14226881,0.23118529,0.18116566,0.43477007,0.09088992,0.70151066,0.28992416,0.32498082,0.49739837,0.92419709,0.49702092,0.40239765,0.81257358,0.54530724,0.42789068,0.49198787,0.57323541,0.81137636,0.21133190,0.95938413,0.69653805,0.24916780,0.41550981,0.72065860,0.49265884,0.36534186,0.36140752,0.38694169,0.33521601,0.30689969,0.24441950,0.70201376,0.36561086
0.34959727,0.34247159,0.51040333,0.48167784,0.30372763,0.13665294,0.22871272,0.18116566,0.39671328,0.09088992,0.59697869,0.26175515,0.30107389,0.50682927,0.94793537,0.48288763,0.38961773,0.74994113,0.52661099,0.48703574,0.43236610,0.53896369,0.77777778,0.20985499,0.95938413,0.69689867,0.23819504,0.41646721,0.72009569,0.49866524,0.35644803,0.30424289,0.22921836,0.53983353,0.48863522,0.24441950,0.59418812,0.37737557
0.27555762,0.19957386,0.44014085,0.46078278,0.25474364,0.17147136,0.22129501,0.18776916,0.30921147,0.09088992,0.68181818,0.29707476,0.26668371,0.52617886,0.95511670,0.48288763,0.38181407,0.74994113,0.52137604,0.43868255,0.31947452,0.53059976,0.77777778,0.21052632,0.95938413,0.68626037,0.24633214,0.31689804,0.72051787,0.51268019,0.39591440,0.30970528,0.35592432,0.52843837,0.48863522,0.24441950,0.69219985,0.45475113
0.24798637,0.19616477,0.41821383,0.42445034,0.32122191,0.23624111,0.21032298,0.18776916,0.27374946,0.09088992,0.61033180,0.32827736,0.29199693,0.60747967,0.93716338,0.50575031,0.35421850,0.74994113,0.52224854,0.44372810,0.15952072,0.45348837,0.77777778,0.20864662,0.95938413,0.66633610,0.26840094,0.30828147,0.72065860,0.51401495,0.38146192,0.21620935,0.36026675,0.52417757,0.48863522,0.24441950,0.62171807,0.45263952
0.26378563,0.22954545,0.40492958,0.44238266,0.34813619,0.42081617,0.20151445,0.18619007,0.31901398,0.09088992,0.62827084,0.54106176,0.29596011,0.56113821,0.94653900,0.52501039,0.32379552,0.74994113,0.52262246,0.44358795,0.14060921,0.49428805,0.77777778,0.20904941,0.95938413,0.64542012,0.28257921,0.30253710,0.72023642,0.55806193,0.39285714,0.20528455,0.41687345,0.52269124,0.48863522,0.24441950,0.63382615,0.55248869
0.23884758,0.21250000,0.39388604,0.44939966,0.35634504,0.18270311,0.18389739,0.18059144,0.27346115,0.09088992,0.57809550,0.28169014,0.30490923,0.67365854,0.94095352,0.54427047,0.29914047,0.74994113,0.52187461,0.35080589,0.03796737,0.38698490,0.77777778,0.20851235,0.95938413,0.63090516,0.35803230,0.31498325,0.71981424,0.59276562,0.39549750,0.20388720,0.43284739,0.52269124,0.48863522,0.24441950,0.64249299,0.43514329
0.34107807,0.32159091,0.44206146,0.43676906,0.38420132,0.43279671,0.19069696,0.18059144,0.40204699,0.09088992,0.62287564,0.63293608,0.35246740,0.46780488,0.94354678,0.61313565,0.31520018,0.68754415,0.52137604,0.37673441,0.06395265,0.59077927,0.77777778,0.21092911,0.95911866,0.63207717,0.35593638,0.38008617,0.47495075,0.64028297,0.41328516,0.25990854,0.41361663,0.52269124,0.48863522,0.24441950,0.55760897,0.51900452
0.42549566,0.37670455,0.48559539,0.41712147,0.41151931,0.12691876,0.18590635,0.17556704,0.35620585,0.09088992,0.57526302,0.21841820,0.37957044,0.58390244,0.93337323,0.61313565,0.31180728,0.68754415,0.52050355,0.39145060,0.11115923,0.44736842,0.83554377,0.20972073,0.65702150,0.63559322,0.35642954,0.46625180,0.72065860,0.66911372,0.41592551,0.25470020,0.38182382,0.52269124,0.48863522,0.24441950,0.60629620,0.30226244
0.33333333,0.29971591,0.45278489,0.41712147,0.37626161,0.47023587,0.19672384,0.17556704,0.39210033,0.09088992,0.71068249,0.65807151,0.36755306,0.45853659,0.91701576,0.65719828,0.34347433,0.68754415,0.52299639,0.40882971,0.11534575,0.57323541,0.83554377,0.20998926,0.65065038,0.63983051,0.37775860,0.35471517,0.72079932,0.67592098,0.45025014,0.30792683,0.47797767,0.52269124,0.48863522,0.24441950,0.72928881,0.58582202
